3914070,0.18949365615844727
3914070,0.16255784034729004
3914070,0.21143794059753418
3914070,0.17253661155700684
3914070,0.19148850440979004
3914070,0.15857672691345215
3914070,0.17253780364990234
3914070,0.16954684257507324
3914070,0.16156840324401855
3914070,0.19647574424743652
3914070,0.1765275001525879
3914070,0.15358948707580566
3914070,0.17752742767333984
3914070,0.1545882225036621
3914070,0.15558242797851562
3914070,0.16655206680297852
3914070,0.20244216918945312
3914070,0.17852163314819336
3914070,0.16456007957458496
3914070,0.17455458641052246
3914070,0.16154980659484863
3914070,0.16755890846252441
3914070,0.19148826599121094
3914070,0.157578706741333
3914070,0.18151521682739258
3914070,0.22140932083129883
3914070,0.2613193988800049
3914070,0.23738455772399902
3914070,0.2603034973144531
3914070,0.2274172306060791
3914070,0.21342229843139648
3914070,0.21941208839416504
3914070,0.24135613441467285
3914070,0.2672855854034424
3914070,0.229386568069458
3914080,0.6482698917388916
3914070,0.6732003688812256
3914070,0.354053258895874
3914070,0.4368314743041992
3914070,0.407912015914917
3914070,0.40691232681274414
3914070,0.04787325859069824
3914070,0.012964487075805664
3914070,0.011968374252319336
3914070,0.010969877243041992
3914070,0.010970354080200195
3914080,0.9051921367645264
3914070,0.12133955955505371
3914070,0.012963056564331055
3914070,0.014961481094360352
3914070,0.01296091079711914
3914070,0.012965917587280273
3914080,1.1485257148742676
3914080,1.0827040672302246
2908189,0.06282949447631836
2908192,0.7739853858947754
2908189,0.06682014465332031
2908189,0.03191423416137695
2908189,0.025928497314453125
2908189,0.025931358337402344
2908189,0.023935794830322266
2908189,0.023935794830322266
2908189,0.02393651008605957
2908189,0.024933815002441406
2908189,0.024944782257080078
2908192,0.3430826663970947
2908192,0.4059133529663086
